"...1";"State";"Year.x";"labor force participation rate";"employment-population ratio";"labor force";"employment";"unemployment";"unemployment rate";"n";"Id";"population";"Deaths";"crude_rate";"TOTAL FILINGS";"Post";"TreatPost";"Treat";"NonTreat";"Year.y";"AREA";"DATA TYPE";"TOTAL";"500+";"PercW";"FIPS";"IncidenceRate";"BankrupcyP100k";"TimingCntrl";"Delta";"Abr";"Pairty Law Passed";"Mandated offering laws";"Minimum Mandated Benefit";"Mandated if Offered";"No Law";"AccesstoParity";"NonPairtyLaw";"Pre_Post_Parity";"lcruderate";"Expr";"Expr_No-TreatPost-Period";"Expr_No-TreatPre-Period";"Expr_Treated-Post-Period";"Expr_Treated-Pre-Period";"D_ParityLawPassed";"D_Mandatedofferinglaws";"D_MinimumMandatedBenefit";"D_MandatedifOffered";"D_NoLaw";"D_AccessToParity";"D_NonParityLaw";"lDelta"
"621";1113;"South Dakota";1995;71.525;69.2666666666667;384627;372391.75;12235.25;3.18333333333333;32;"South Dakota_1995";738375;86;11.647;1451;0;0;1;1;1995;"South Dakota";"Employment";268474;95894;0.357181701021328;46;0.0019651261215507;196.51261215507;2.58527974893478;-1.62;"SD";1998;0;0;0;0;1998;0;"Pre-Pairty";2.45504863612052;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;-0.130231112814265
"622";1114;"South Dakota";1996;71.6;69.25;390460.916666667;377648.75;12812.1666666667;3.29166666666667;32;"South Dakota_1996";742683;124;16.696;1912;0;0;1;1;1996;"South Dakota";"Employment";272216;98934;0.363439327592794;46;0.00257444966425783;257.444966425783;2.45504863612052;5.049;"SD";1998;0;0;0;0;1998;0;"Pre-Pairty";2.8151691697749;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;0.360120533654384
"623";1115;"South Dakota";1997;71.7666666666667;69.65;393946.416666667;382351.666666667;11594.75;2.94166666666667;32;"South Dakota_1997";744434;127;17.06;1216;0;0;1;1;1997;"South Dakota";"Employment";279187;104667;0.374899261068746;46;0.00163345575296131;163.345575296131;2.8151691697749;0.363999999999997;"SD";1998;0;0;0;0;1998;0;"Pre-Pairty";2.83673654206353;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;0.0215673722886334
"624";1116;"South Dakota";1998;72.1333333333333;70.0833333333333;398060.416666667;386718.25;11342.1666666667;2.84166666666667;32;"South Dakota_1998";746501;115;15.405;2299;1;1;1;0;1998;"South Dakota";"Employment";289422;110772;0.38273524472915;46;0.00307970116583903;307.970116583903;2.83673654206353;-1.655;"SD";1998;0;0;0;0;1998;0;"Post-Parity";2.73469213204863;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;-0.102044410014902
"625";1117;"South Dakota";1999;72.5166666666667;70.5333333333333;403471.666666667;392514;10957.6666666667;2.725;32;"South Dakota_1999";750412;103;13.726;2223;1;1;1;0;1999;"South Dakota";"Employment";295139;114553;0.388132371526637;46;0.00296237266994664;296.237266994664;2.73469213204863;-1.679;"SD";1998;0;0;0;0;1998;0;"Post-Parity";2.61929184448644;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;-0.115400287562188
"626";1118;"South Dakota";2000;72.75;70.9166666666667;408507.166666667;398148.416666667;10358.75;2.53333333333333;32;"South Dakota_2000";754844;95;12.585;2105;1;1;1;0;2000;"South Dakota";"Employment";306704;119441;0.389434112368929;46;0.00278865566925086;278.865566925087;2.61929184448644;-1.141;"SD";1998;0;0;0;0;1998;0;"Post-Parity";2.53250562858728;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;-0.0867862158991639
"627";1119;"South Dakota";2001;73;70.8;413392.666666667;400974.5;12418.1666666667;3;32;"South Dakota_2001";757972;105;13.853;2706;1;1;1;0;2001;"South Dakota";"Employment";310035;122815;0.39613269469576;46;0.00357005271962553;357.005271962553;2.53250562858728;1.268;"SD";1998;0;0;0;0;1998;0;"Post-Parity";2.62850181567574;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;0.0959961870884629
"628";1120;"South Dakota";2002;72.9916666666667;70.6416666666667;416897.333333333;403418.333333333;13479;3.23333333333333;32;"South Dakota_2002";760020;94;12.368;2659;1;1;1;0;2002;"South Dakota";"Employment";303646;114275;0.376342846604269;46;0.00349859214231204;349.859214231204;2.62850181567574;-1.485;"SD";1998;0;0;0;0;1998;0;"Post-Parity";2.51511249184507;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;-0.113389323830676
"629";1121;"South Dakota";2003;73.125;70.6;421433.333333333;406827.5;14605.8333333333;3.475;32;"South Dakota_2003";763729;102;13.356;2847;1;1;1;0;2003;"South Dakota";"Employment";299779;109070;0.363834691556113;46;0.00372776207267237;372.776207267237;2.51511249184507;0.988;"SD";1998;0;0;0;0;1998;0;"Post-Parity";2.59196572208141;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;0.0768532302363418
"630";1122;"South Dakota";2004;73.075;70.45;425938.833333333;410600.416666667;15338.4166666667;3.60833333333333;32;"South Dakota_2004";770396;111;14.408;2821;1;1;1;0;2004;"South Dakota";"Employment";308010;112270;0.364501152559982;46;0.00366175317628856;366.175317628856;2.59196572208141;1.052;"SD";1998;0;0;0;0;1998;0;"Post-Parity";2.66778360787365;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;0.0758178857922469
"631";1135;"Tennessee";1990;63.6916666666667;60.2833333333333;2397807.25;2269787.41666667;128019.833333333;5.35;32;"Tennessee_1990";4880859;653;13.379;36718;0;0;0;1;1990;"Tennessee";"Employment";1868937;953964;0.510431330751117;47;0.00752285612020343;752.285612020343;NA;NA;"TN";0;0;1999;0;0;0;1999;"No-Parity";2.59368631349148;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;NA
"632";1136;"Tennessee";1991;63.2833333333333;59.125;2419414.25;2259552.91666667;159861.333333333;6.6;32;"Tennessee_1991";4968973;662;13.323;42733;0;0;0;1;1991;"Tennessee";"Employment";1867571;970150;0.519471548872841;47;0.00859996623044641;859.996623044641;2.59368631349148;-0.0559999999999992;"TN";0;0;1999;0;0;0;1999;"No-Parity";2.58949186497808;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;-0.00419444851340689
"633";1137;"Tennessee";1992;63.6833333333333;59.5833333333333;2468144.16666667;2309022.25;159121.916666667;6.45;32;"Tennessee_1992";5051188;650;12.868;39760;0;0;0;1;1992;"Tennessee";"Employment";1913303;1001146;0.523255333838916;47;0.00787141559569749;787.141559569749;2.58949186497808;-0.455;"TN";0;0;1999;0;0;0;1999;"No-Parity";2.55474360937678;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;-0.0347482556012952
"634";1138;"Tennessee";1993;64.4166666666667;60.6583333333333;2535429.08333333;2387317.25;148111.833333333;5.85;32;"Tennessee_1993";5139306;673;13.095;36979;0;0;0;1;1993;"Tennessee";"Employment";1970057;1025235;0.520408800354508;47;0.00719532948612128;719.532948612128;2.55474360937678;0.227;"TN";0;0;1999;0;0;0;1999;"No-Parity";2.57223047795968;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;0.0174868685828953
"635";1139;"Tennessee";1994;66.3666666666667;63.175;2656783.25;2529433.16666667;127350.083333333;4.80833333333333;32;"Tennessee_1994";5233322;660;12.611;35019;0;0;0;1;1994;"Tennessee";"Employment";2041972;1077459;0.527656108898653;47;0.00669154315366033;669.154315366033;2.57223047795968;-0.484;"TN";0;0;1999;0;0;0;1999;"No-Parity";2.53456944897374;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;-0.0376610289859376
"636";1140;"Tennessee";1995;66.8333333333333;63.4;2723813.66666667;2583456.75;140356.916666667;5.15833333333333;32;"Tennessee_1995";5328891;681;12.779;38729;0;0;0;1;1995;"Tennessee";"Employment";2153244;1141302;0.530038397877807;47;0.00726774107408089;726.774107408089;2.53456944897374;0.167999999999999;"TN";0;0;1999;0;0;0;1999;"No-Parity";2.54780319862657;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;0.0132337496528288
"637";1141;"Tennessee";1996;66.575;63.1333333333333;2762708.83333333;2620087.5;142621.333333333;5.16666666666667;32;"Tennessee_1996";5419660;691;12.75;48748;0;0;0;1;1996;"Tennessee";"Employment";2193159;1170962;0.53391568965132;47;0.00899466018163501;899.466018163501;2.54780319862657;-0.0289999999999999;"TN";0;0;1999;0;0;0;1999;"No-Parity";2.54553127160444;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;-0.00227192702213097
"638";1142;"Tennessee";1997;65.925;62.4583333333333;2780897.75;2634682.91666667;146214.833333333;5.26666666666667;32;"Tennessee_1997";5501676;729;13.251;52784;0;0;0;1;1997;"Tennessee";"Employment";2247944;1205943;0.536464876349233;47;0.00959416730465407;959.416730465407;2.54553127160444;0.500999999999999;"TN";0;0;1999;0;0;0;1999;"No-Parity";2.5840730212825;"No-TreatPre-Period";0;1;0;0;0;0;0;0;1;0;0;0.0385417496780636
"639";1143;"Tennessee";1998;65.7833333333333;62.9416666666667;2810728.08333333;2688971.25;121756.833333333;4.35;32;"Tennessee_1998";5573935;744;13.348;51196;1;0;0;1;1998;"Tennessee";"Employment";2299348;1250127;0.543687601876706;47;0.0091848936164487;918.48936164487;2.5840730212825;0.0970000000000013;"TN";0;0;1999;0;0;0;1999;"No-Parity";2.59136656088913;"No-TreatPost-Period";1;0;0;0;0;0;0;0;1;0;0;0.00729353960662849
"640";1144;"Tennessee";1999;65.8916666666667;63.2583333333333;2844169.16666667;2731484.75;112684.416666667;3.95833333333333;32;"Tennessee_1999";5638706;726;12.875;46525;1;0;0;1;1999;"Tennessee";"Employment";2338780;1279382;0.547029647936103;47;0.00825100652525597;825.100652525597;2.59136656088913;-0.473000000000001;"TN";0;0;1999;0;0;0;1999;"No-Parity";2.5552874465498;"No-TreatPost-Period";1;0;0;0;0;0;1;0;0;0;1;-0.0360791143393278
"641";1145;"Tennessee";2000;65.3583333333333;62.8416666666667;2849349.33333333;2738997.83333333;110351.5;3.86666666666667;32;"Tennessee_2000";5689283;728;12.796;49236;1;0;0;1;2000;"Tennessee";"Employment";2390322;1316200;0.550637110816032;47;0.0086541660873611;865.41660873611;2.5552874465498;-0.0790000000000006;"TN";0;0;1999;0;0;0;1999;"No-Parity";2.54913262208727;"No-TreatPost-Period";1;0;0;0;0;0;1;0;0;0;1;-0.00615482446252802
"642";1146;"Tennessee";2001;64.9166666666667;61.9916666666667;2857507.5;2728343.25;129164.25;4.51666666666667;32;"Tennessee_2001";5750789;710;12.346;60340;1;0;0;1;2001;"Tennessee";"Employment";2378510;1327818;0.558256219229686;47;0.0104924732936646;1049.24732936646;2.54913262208727;-0.449999999999999;"TN";0;0;1999;0;0;0;1999;"No-Parity";2.5133321239717;"No-TreatPost-Period";1;0;0;0;0;0;1;0;0;0;1;-0.0358004981155675
"643";1147;"Tennessee";2002;65.2166666666667;61.875;2898823.75;2750374.83333333;148448.916666667;5.125;32;"Tennessee_2002";5795918;778;13.423;63208;1;0;0;1;2002;"Tennessee";"Employment";2291504;1258621;0.549255423512243;47;0.0109056063250032;1090.56063250032;2.5133321239717;1.077;"TN";0;0;1999;0;0;0;1999;"No-Parity";2.5969696535055;"No-TreatPost-Period";1;0;0;0;0;0;1;0;0;0;1;0.083637529533795
"644";1148;"Tennessee";2003;64.6666666666667;61.1166666666667;2904920.75;2744932.41666667;159988.333333333;5.50833333333333;32;"Tennessee_2003";5847812;761;13.013;65344;1;0;0;1;2003;"Tennessee";"Employment";2299275;1246755;0.542238314251231;47;0.0111740938320179;1117.40938320179;2.5969696535055;-0.41;"TN";0;0;1999;0;0;0;1999;"No-Parity";2.56594885779462;"No-TreatPost-Period";1;0;0;0;0;0;1;0;0;0;1;-0.0310207957108788
"645";1149;"Tennessee";2004;63.7583333333333;60.3583333333333;2895816.66666667;2740891.5;154925.166666667;5.35;32;"Tennessee_2004";5910809;792;13.399;61122;1;0;0;1;2004;"Tennessee";"Employment";2347335;1265082;0.538943951332043;47;0.0103407164738363;1034.07164738363;2.56594885779462;0.385999999999999;"TN";0;0;1999;0;0;0;1999;"No-Parity";2.59518007730647;"No-TreatPost-Period";1;0;0;0;0;0;1;0;0;0;1;0.0292312195118507
"646";1162;"Texas";1990;68.2916666666667;63.9333333333333;8607913.16666667;8058486.58333333;549426.583333333;6.38333333333333;32;"Texas_1990";17008748;2206;12.97;43279;0;0;1;1;1990;"Texas";"Employment";5864642;2904097;0.495187430025567;48;0.00254451415236442;254.451415236442;NA;NA;"TX";1998;0;0;0;0;1998;0;"Pre-Pairty";2.56263899832835;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;NA
"647";1163;"Texas";1991;68.4666666666667;63.7083333333333;8770370.41666667;8158812.58333333;611557.833333333;6.98333333333333;32;"Texas_1991";17405312;2249;12.921;47565;0;0;1;1;1991;"Texas";"Employment";5984919;3015056;0.503775573236664;48;0.00273278640451834;273.278640451834;2.56263899832835;-0.0490000000000013;"TX";1998;0;0;0;0;1998;0;"Pre-Pairty";2.55885389474008;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;-0.00378510358826967
"648";1164;"Texas";1992;69.05;63.7416666666667;8999534.33333333;8307879.75;691654.583333333;7.68333333333333;32;"Texas_1992";17766812;2258;12.709;50487;0;0;1;1;1992;"Texas";"Employment";6101954;3065965;0.502456262371037;48;0.00284164654863236;284.164654863236;2.55885389474008;-0.212;"TX";1998;0;0;0;0;1998;0;"Pre-Pairty";2.54231040389993;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;-0.0165434908401498
"649";1165;"Texas";1993;68.9583333333333;63.9833333333333;9167770.58333333;8506125.91666667;661644.666666667;7.21666666666667;32;"Texas_1993";18170320;2266;12.471;43840;0;0;1;1;1993;"Texas";"Employment";6285021;3129317;0.497900802558973;48;0.00241272580780085;241.272580780085;2.54231040389993;-0.238;"TX";1998;0;0;0;0;1998;0;"Pre-Pairty";2.52340594893861;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;-0.0189044549613229
"650";1166;"Texas";1994;69.3166666666667;64.7583333333333;9395665.41666667;8778679.66666667;616985.75;6.56666666666667;32;"Texas_1994";18572123;2337;12.583;41645;0;0;1;1;1994;"Texas";"Employment";6453028;3220173;0.499017360532141;48;0.00224233923068461;224.233923068461;2.52340594893861;0.112;"TX";1998;0;0;0;0;1998;0;"Pre-Pairty";2.53234669660983;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;0.00894074767122044
"651";1167;"Texas";1995;69.3333333333333;65.0916666666667;9576081.41666667;8990546.91666667;585534.5;6.11666666666667;32;"Texas_1995";18967400;2234;11.778;48299;0;0;1;1;1995;"Texas";"Employment";6785804;3443122;0.507400744259634;48;0.00254642175522212;254.642175522212;2.53234669660983;-0.805;"TX";1998;0;0;0;0;1998;0;"Pre-Pairty";2.46623338452238;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;-0.0661133120874515
"652";1168;"Texas";1996;69.1333333333333;65.1583333333333;9728403.66666667;9168805.83333333;559597.833333333;5.75;32;"Texas_1996";19352289;2223;11.487;61515;0;0;1;1;1996;"Texas";"Employment";6952556;3529850;0.507705367637456;48;0.00317869374522053;317.869374522053;2.46623338452238;-0.291;"TX";1998;0;0;0;0;1998;0;"Pre-Pairty";2.44121596116327;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;-0.0250174233591118
"653";1169;"Texas";1997;69.1;65.375;9916035.58333333;9381418.58333333;534617;5.39166666666667;32;"Texas_1997";19752039;2146;10.865;72729;0;0;1;1;1997;"Texas";"Employment";7250925;3734935;0.515097728910449;48;0.00368210087069998;368.210087069998;2.44121596116327;-0.622;"TX";1998;0;0;0;0;1998;0;"Pre-Pairty";2.38554661370839;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;-0.0556693474548742
"654";1170;"Texas";1998;69.1;65.6833333333333;10116789.25;9615173.66666667;501615.583333333;4.96666666666667;32;"Texas_1998";20171768;2133;10.574;71799;1;1;1;0;1998;"Texas";"Employment";7570820;3969746;0.524348221196647;48;0.00355938061552165;355.938061552165;2.38554661370839;-0.291;"TX";1998;0;0;0;0;1998;0;"Post-Parity";2.35839815781326;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;-0.0271484558951345
"655";1171;"Texas";1999;68.8;65.5583333333333;10268397;9784383;484014;4.725;32;"Texas_1999";20558220;2004;9.748;64713;1;1;1;0;1999;"Texas";"Employment";7763815;4142271;0.533535510570512;48;0.00314779197809927;314.779197809927;2.35839815781326;-0.826000000000001;"TX";1998;0;0;0;0;1998;0;"Post-Parity";2.27706213576296;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;-0.0813360220502988
"656";1172;"Texas";2000;68.35;65.3416666666667;10388753.6666667;9932977.66666667;455776;4.38333333333333;32;"Texas_2000";20851820;2048;9.822;62121;1;1;1;0;2000;"Texas";"Employment";8026438;4302871;0.536087240691325;48;0.00297916440867032;297.916440867032;2.27706213576296;0.0739999999999998;"TX";1998;0;0;0;0;1998;0;"Post-Parity";2.28462476761705;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;0.00756263185409267
"657";1173;"Texas";2001;68;64.625;10536998;10013468.5833333;523529.416666667;4.95833333333333;32;"Texas_2001";21319622;2221;10.418;77021;1;1;1;0;2001;"Texas";"Employment";8161321;4390581;0.537974305875238;48;0.00361268131301765;361.268131301765;2.28462476761705;0.596;"TX";1998;0;0;0;0;1998;0;"Post-Parity";2.343535079323;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;0.0589103117059473
"658";1174;"Texas";2002;68.0583333333333;63.75;10743346.6666667;10061499.8333333;681846.833333333;6.35833333333333;32;"Texas_2002";21690325;2307;10.636;80050;1;1;1;0;2002;"Texas";"Employment";7993559;4234789;0.529775160225877;48;0.00369058554908698;369.058554908698;2.343535079323;0.218;"TX";1998;0;0;0;0;1998;0;"Post-Parity";2.36424447338077;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;0.0207093940577736
"659";1175;"Texas";2003;67.9833333333333;63.3916666666667;10909402.75;10175185.5833333;734217.166666667;6.73333333333333;32;"Texas_2003";22030931;2358;10.703;91840;1;1;1;0;2003;"Texas";"Employment";8051148;4210264;0.522939585758453;48;0.00416868447366114;416.868447366114;2.36424447338077;0.0670000000000002;"TX";1998;0;0;0;0;1998;0;"Post-Parity";2.37052407600224;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;0.00627960262146487
"660";1176;"Texas";2004;67.3583333333333;63.3083333333333;10995044.0833333;10334618;660426.083333333;6.01666666666667;32;"Texas_2004";22394023;2293;10.239;93745;1;1;1;0;2004;"Texas";"Employment";8118483;4222084;0.520058242408095;48;0.00418616163786203;418.616163786203;2.37052407600224;-0.463999999999999;"TX";1998;0;0;0;0;1998;0;"Post-Parity";2.32620395859268;"Treated-Post-Period";0;0;1;0;1;0;0;0;0;1;0;-0.0443201174095584
"661";1189;"Utah";1990;70.625;67.5333333333333;818465.916666667;782603.333333333;35862.5833333333;4.38333333333333;32;"Utah_1990";1723370;264;15.319;7894;0;0;1;1;1990;"Utah";"Employment";570761;273896;0.479878618195707;49;0.00458056018150484;458.056018150484;NA;NA;"UT";0;2001;0;0;0;2001;0;"Pre-Pairty";2.72909388803056;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;NA
"662";1190;"Utah";1991;70.525;67.1916666666667;847795.166666667;807566.583333333;40228.5833333333;4.75833333333333;32;"Utah_1991";1780280;286;16.065;8259;0;0;1;1;1991;"Utah";"Employment";592055;282994;0.47798599792249;49;0.00463915788527647;463.915788527647;2.72909388803056;0.746;"UT";0;2001;0;0;0;2001;0;"Pre-Pairty";2.77664299256782;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;0.0475491045372629
"663";1191;"Utah";1992;70.5583333333333;67.1166666666667;882295.083333333;839407.5;42887.5833333333;4.875;32;"Utah_1992";1837837;256;13.929;8197;0;0;1;1;1992;"Utah";"Employment";623255;297134;0.476745473361626;49;0.00446013438623773;446.013438623773;2.77664299256782;-2.136;"UT";0;2001;0;0;0;2001;0;"Pre-Pairty";2.63397299770589;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;-0.142669994861928
"664";1192;"Utah";1993;71.875;68.9916666666667;937150.333333333;899184.583333333;37965.75;4.05;32;"Utah_1993";1898909;260;13.692;6866;0;0;1;1;1993;"Utah";"Employment";660301;315260;0.477448921022382;49;0.00361576041821909;361.576041821909;2.63397299770589;-0.237;"UT";0;2001;0;0;0;2001;0;"Pre-Pairty";2.61681172066794;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;-0.0171612770379554
"665";1193;"Utah";1994;73.3;70.5583333333333;995026.083333333;957949.833333333;37076.25;3.74166666666667;32;"Utah_1994";1961072;291;14.839;6591;0;0;1;1;1994;"Utah";"Employment";699379;336010;0.480440505076647;49;0.00336091688627445;336.091688627445;2.61681172066794;1.147;"UT";0;2001;0;0;0;2001;0;"Pre-Pairty";2.69725885002399;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;0.0804471293560507
"666";1194;"Utah";1995;72.4333333333333;69.95;1018838.83333333;983713.833333333;35125;3.43333333333333;32;"Utah_1995";2014719;288;14.295;7325;0;0;1;1;1995;"Utah";"Employment";744108;360784;0.484854349099862;49;0.00363574275122238;363.574275122238;2.69725885002399;-0.544;"UT";0;2001;0;0;0;2001;0;"Pre-Pairty";2.65990982577428;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;-0.0373490242497145
"667";1195;"Utah";1996;71.7083333333333;69.2916666666667;1041953;1006862.91666667;35090.0833333333;3.375;32;"Utah_1996";2069474;287;13.868;9299;0;0;1;1;1996;"Utah";"Employment";781890;384039;0.491167555538503;49;0.00449341233569496;449.341233569496;2.65990982577428;-0.427;"UT";0;2001;0;0;0;2001;0;"Pre-Pairty";2.62958402782278;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;-0.0303257979514981
"668";1196;"Utah";1997;71.7583333333333;69.5083333333333;1070220.41666667;1036325.08333333;33895.3333333333;3.16666666666667;32;"Utah_1997";2120359;301;14.196;6591;0;0;1;1;1997;"Utah";"Employment";824120;405979;0.492621220210649;49;0.00310843588279155;310.843588279155;2.62958402782278;0.327999999999999;"UT";0;2001;0;0;0;2001;0;"Pre-Pairty";2.65296023478425;"Treated-Pre-Period";0;0;0;1;0;0;0;0;1;0;0;0.0233762069614731
"669";1197;"Utah";1998;72.3583333333333;69.7833333333333;1103735.75;1064306.75;39429;3.55833333333333;32;"Utah_1998";2167719;336;15.5;13996;1;1;1;1;1998;"Utah";"Employment";866146;444550;0.513250652892238;49;0.0064565564079108;645.65564079108;2.65296023478425;1.304;"UT";0;2001;0;0;0;2001;0;"Pre-Pairty";2.7408400239252;"Treated-Post-Period";0;0;1;0;0;0;0;0;1;0;0;0.0878797891409508
"670";1198;"Utah";1999;72.325;69.7916666666667;1124002.75;1084629.25;39373.5;3.50833333333333;32;"Utah_1999";2203482;281;12.753;14108;1;1;1;1;1999;"Utah";"Employment";889355;461632;0.519063815911531;49;0.00640259371304145;640.259371304145;2.7408400239252;-2.747;"UT";0;2001;0;0;0;2001;0;"Pre-Pairty";2.54576653804476;"Treated-Post-Period";0;0;1;0;0;0;0;0;1;0;0;-0.195073485880438
"671";1199;"Utah";2000;72.1916666666667;69.7833333333333;1142960.66666667;1104800.25;38160.4166666667;3.325;32;"Utah_2000";2233169;298;13.344;15192;1;1;1;1;2000;"Utah";"Employment";917089;485000;0.528847254737545;49;0.00680288863046191;680.288863046191;2.54576653804476;0.590999999999999;"UT";0;2001;0;0;0;2001;0;"Pre-Pairty";2.59106684561639;"Treated-Post-Period";0;0;1;0;0;0;0;0;1;0;0;0.0453003075716278
"672";1200;"Utah";2001;71.75;68.6333333333333;1162638.33333333;1111833.08333333;50805.25;4.36666666666667;32;"Utah_2001";2283715;319;13.968;19411;1;1;1;0;2001;"Utah";"Employment";914829;478233;0.522756711910095;49;0.00849974712256127;849.974712256127;2.59106684561639;0.624000000000001;"UT";0;2001;0;0;0;2001;0;"Post-Parity";2.63676899909725;"Treated-Post-Period";0;0;1;0;0;1;0;0;0;1;0;0.0457021534808555
